,activation,batchsize,early_stopping_epochs,epoch,loss,loss_eps,lr,momentum,nepochs,nesterov,nfeatures,nhidden,nruns,ntest,optim,project_on_sphere,samplecomplexity,seed,startseed,symmetric_door_k,tau,test error,train error,train loss,weightdecay
3,quadratic,2560,-1.0,2164,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,26,22,0.6744899999999999,2.0,0.0009177965694107117,8.062800407060422e-05,0.2012834325432777,0
4,quadratic,2560,-1.0,2156,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,27,22,0.6744899999999999,2.0,0.0008735556621104479,0.00017076018411898986,0.42980338633060455,0
5,quadratic,2560,-1.0,3610,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,28,22,0.6744899999999999,2.0,0.0007280432619154452,7.505311077693476e-05,0.19191079586744308,0
6,quadratic,2560,-1.0,2287,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,29,22,0.6744899999999999,2.0,0.0008885965216904879,0.00012370533659122884,0.3234210610389709,0
7,quadratic,2560,-1.0,1784,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,30,22,0.6744899999999999,2.0,0.0008461740799248219,0.0001759733640938066,0.4542104303836823,0
8,quadratic,2560,-1.0,1306,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,31,22,0.6744899999999999,2.0,0.000947645108681172,0.00012743980914819986,0.3267650455236435,0
9,quadratic,2560,-1.0,2474,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,5.0,32,22,0.6744899999999999,2.0,0.0008961649728007616,0.00014095210644882172,0.3720394521951675,0
0,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,23,22,0.6744899999999999,2.0,3.538153648376465,0.06210123933851719,64.30606460571289,0
1,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,24,22,0.6744899999999999,2.0,4.132630348205566,0.058597039431333535,59.15425300598145,0
2,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,25,22,0.6744899999999999,2.0,4.804731369018555,0.07415333390235901,81.42036056518555,0
3,quadratic,1024,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.0,26,22,0.6744899999999999,2.0,6.420534133911133,0.0527551956474781,56.00010299682617,0
0,quadratic,256,,3885,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,33,32,0.6744899999999999,1.0,4.821849346160889,0.14232622273266315,36.97925496101379,0
1,quadratic,256,,4098,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,34,32,0.6744899999999999,1.0,8.729440689086914,0.07643297966569662,20.156239748001102,0
2,quadratic,256,,2904,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,35,32,0.6744899999999999,1.0,9.711108207702637,0.09708670806139708,25.7945773601532,0
3,quadratic,256,,2659,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,36,32,0.6744899999999999,1.0,9.3920259475708,0.12683087773621082,32.01135754585266,0
4,quadratic,256,,2083,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,37,32,0.6744899999999999,1.0,9.612588882446287,0.18782853987067935,43.980733156204224,0
5,quadratic,256,,4483,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,38,32,0.6744899999999999,1.0,12.379441261291506,0.054969208780676126,15.12760877609253,0
6,quadratic,256,,3808,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,39,32,0.6744899999999999,1.0,5.3819847106933585,0.09599547646939753,25.24550199508667,0
7,quadratic,256,,2849,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,40,32,0.6744899999999999,1.0,5.952980995178223,0.08003885485231876,19.069458484649655,0
8,quadratic,256,,1436,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,41,32,0.6744899999999999,1.0,6.61119270324707,0.2339536212384701,60.22771644592285,0
9,quadratic,256,,2508,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.0,42,32,0.6744899999999999,1.0,7.546825408935548,0.08197408728301525,20.958306789398197,0
0,quadratic,704,,354,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,23,22,0.6744899999999999,1.0,0.0007400092436000705,0.00022672462910122704,0.15961413644254208,0
1,quadratic,704,,460,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,24,22,0.6744899999999999,1.0,0.0006427186890505254,0.0001263296726392582,0.0889360886067152,0
2,quadratic,704,,46,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,25,22,0.6744899999999999,1.0,0.0008951454074122012,0.00029936177816125564,0.21075069159269333,0
3,quadratic,704,,74,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,26,22,0.6744899999999999,1.0,0.0007747283671051264,0.00022654616986983456,0.1594885028898716,0
4,quadratic,704,,1074,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,27,22,0.6744899999999999,1.0,0.0009721860988065599,0.0007545377375208773,0.5311945751309395,0
5,quadratic,704,,83,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,28,22,0.6744899999999999,1.0,0.0006132908747531474,0.00012930902903462993,0.0910335574299097,0
6,quadratic,704,,1788,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,29,22,0.6744899999999999,1.0,3.965245246887207,1.0063934475183487,708.5009841918945,0
7,quadratic,704,,82,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,30,22,0.6744899999999999,1.0,0.0006954355048947036,0.00028114848646509927,0.1979285329580307,0
8,quadratic,704,,3776,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,31,22,0.6744899999999999,1.0,5.673229217529298,1.007707491517067,709.4260787963867,0
9,quadratic,704,,55,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,5.5,32,22,0.6744899999999999,1.0,0.0006523994379676878,0.00022885204089106992,0.1611118372529745,0
0,quadratic,716,-1.0,200028,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.4,23,22,0.6744899999999999,2.0,2.2601757049560547,0.010904464249809584,8.105930010477701,0
1,quadratic,716,-1.0,200028,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.4,24,22,0.6744899999999999,2.0,2.081902980804444,0.007143822343399126,4.945536454518637,0
2,quadratic,716,-1.0,200028,mse,1e-08,0.012,0.9,20000,True,1024,1,10,100,p-sgd,True,1.4,25,22,0.6744899999999999,2.0,2.385128259658813,0.007124181371182203,5.061994473139445,0
0,quadratic,3584,-1.0,1164,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,23,22,0.6744899999999999,2.0,0.0007712410297244787,0.00015477916895179078,0.5664404630661011,0
1,quadratic,3584,-1.0,2570,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,24,22,0.6744899999999999,2.0,0.0007912273867987096,0.00020260436576791108,0.7330226004123688,0
2,quadratic,3584,-1.0,689,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,25,22,0.6744899999999999,2.0,0.0009810192277655003,0.0002499543988960795,0.890434056520462,0
3,quadratic,3584,-1.0,665,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,26,22,0.6744899999999999,2.0,0.0009494812111370263,0.0003020486910827458,1.0977849960327148,0
4,quadratic,3584,-1.0,1130,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,27,22,0.6744899999999999,2.0,0.000924783176742494,0.0002762132789939642,0.9786061942577362,0
5,quadratic,3584,-1.0,1727,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,28,22,0.6744899999999999,2.0,0.0007634240319021046,0.00021264435054035857,0.7541359066963196,0
6,quadratic,3584,-1.0,542,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,29,22,0.6744899999999999,2.0,0.00066268106456846,0.00015757664368720725,0.556730717420578,0
7,quadratic,3584,-1.0,481,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,30,22,0.6744899999999999,2.0,0.0007420594920404255,0.0001836610899772495,0.6638182699680328,0
8,quadratic,3584,-1.0,763,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,31,22,0.6744899999999999,2.0,0.0007366136414930223,0.0001884609519038349,0.6646270155906677,0
9,quadratic,3584,-1.0,1177,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,p-sgd,True,7.0,32,22,0.6744899999999999,2.0,0.0009716081549413502,0.00017204912728630004,0.6246174275875092,0
0,quadratic,5120,,113,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,23,22,0.6744899999999999,2.0,0.0009452763479202987,0.0010079328494612128,5.263372898101807,0
1,quadratic,5120,,106,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,24,22,0.6744899999999999,2.0,0.00094662606716156,0.0007314907270483673,3.7708059549331674,0
2,quadratic,5120,,217,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,25,22,0.6744899999999999,2.0,0.0009220929932780565,0.0006294057529885322,3.277945160865784,0
3,quadratic,5120,,286,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,26,22,0.6744899999999999,2.0,0.0007898536277934909,0.0010071072028949855,5.17699933052063,0
4,quadratic,5120,,125,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,27,22,0.6744899999999999,2.0,0.0007101409719325602,0.0009363432181999088,4.785675287246704,0
5,quadratic,5120,,192,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,28,22,0.6744899999999999,2.0,0.0009008783963508904,0.0005636652058456093,2.8907346725463867,0
6,quadratic,5120,,207,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,29,22,0.6744899999999999,2.0,0.0008004764677025378,0.0007116162159945817,3.621020793914795,0
7,quadratic,5120,,344,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,30,22,0.6744899999999999,2.0,0.0007973321480676532,0.0005772708682343364,3.015062093734741,0
8,quadratic,5120,,253,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,31,22,0.6744899999999999,2.0,0.0009784076828509571,0.0012072965619154274,6.170309543609619,0
9,quadratic,5120,,676,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,32,22,0.6744899999999999,2.0,0.0007774855475872755,0.0005420410307124257,2.786090850830078,0
0,quadratic,1280,-1.0,9936,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,23,22,0.6744899999999999,2.0,0.0009955964051187036,1.8478477613825813e-05,0.023115215823054317,0
1,quadratic,1280,-1.0,9346,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,24,22,0.6744899999999999,2.0,0.0009973831474781036,3.626926081778947e-05,0.04627995751798153,0
2,quadratic,1280,-1.0,6605,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,25,22,0.6744899999999999,2.0,0.000994314206764102,2.259208122268319e-05,0.028850818984210488,0
3,quadratic,1280,-1.0,5952,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,26,22,0.6744899999999999,2.0,0.0009945661295205355,3.0800750209891696e-05,0.03930245526134968,0
4,quadratic,1280,-1.0,16810,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,27,22,0.6744899999999999,2.0,0.0009888671338558195,1.873765177151654e-05,0.024068589322268963,0
5,quadratic,1280,-1.0,13732,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,28,22,0.6744899999999999,2.0,0.000995281501673162,3.1701454645371996e-05,0.0405933503061533,0
6,quadratic,1280,-1.0,13291,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,29,22,0.6744899999999999,2.0,0.0009968184167519214,2.9238746719784107e-05,0.03770367801189423,0
7,quadratic,1280,-1.0,12432,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,30,22,0.6744899999999999,2.0,0.0009977431036531923,2.617534755700035e-05,0.034042980521917336,0
8,quadratic,1280,-1.0,36242,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,31,22,0.6744899999999999,2.0,0.0009984492789953947,2.518014116503764e-05,0.03283522464334965,0
9,quadratic,1280,-1.0,11300,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,2.5,32,22,0.6744899999999999,2.0,0.0009982319315895438,3.2402918805019e-05,0.04053768701851368,0
0,quadratic,1280,,2651,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,23,22,0.6744899999999999,2.0,16.534008026123047,0.2906741350889206,374.0976104736328,0
1,quadratic,1280,,2470,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,24,22,0.6744899999999999,2.0,6.8035526275634775,0.08466218411922455,108.7909049987793,0
2,quadratic,1280,,3602,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,25,22,0.6744899999999999,2.0,10.472158432006836,0.17490827292203906,230.0043792724609,0
3,quadratic,1280,,2922,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,26,22,0.6744899999999999,2.0,11.311084747314453,0.09049325063824654,116.01718521118164,0
4,quadratic,1280,,1692,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,27,22,0.6744899999999999,2.0,13.479848861694336,0.11710505560040475,150.77468872070312,0
5,quadratic,1280,,1973,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,28,22,0.6744899999999999,2.0,11.637493133544922,0.09462852030992508,119.2119026184082,0
6,quadratic,1280,,2271,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,29,22,0.6744899999999999,2.0,8.308147430419924,0.08558735996484756,110.87782287597656,0
7,quadratic,1280,,2769,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,30,22,0.6744899999999999,2.0,7.127371788024902,0.17741180211305618,226.46788024902344,0
8,quadratic,1280,,1301,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,31,22,0.6744899999999999,2.0,8.768153190612793,0.1644694060087204,206.98643493652344,0
9,quadratic,1280,,1179,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,2.5,32,22,0.6744899999999999,2.0,12.428929328918455,0.13979563862085342,180.97134399414062,0
0,quadratic,768,,294,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,23,22,0.6744899999999999,1.0,0.0009319509845227004,0.00015954941045492887,0.11984838172793387,0
1,quadratic,768,,265,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,24,22,0.6744899999999999,1.0,0.0009560635662637652,0.00013505919014278334,0.09692023787647486,0
2,quadratic,768,,195,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,25,22,0.6744899999999999,1.0,0.0009722823742777107,0.00021779203234473243,0.1677313018590212,0
3,quadratic,768,,121,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,26,22,0.6744899999999999,1.0,0.0009897253476083279,0.00019851479555654805,0.15733015909790993,0
4,quadratic,768,,129,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,27,22,0.6744899999999999,1.0,0.0008757724426686764,0.00014915487736288924,0.11728333868086338,0
5,quadratic,768,,115,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,28,22,0.6744899999999999,1.0,0.0008791523287072778,0.00023656710436625875,0.1801678203046322,0
6,quadratic,768,,242,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,29,22,0.6744899999999999,1.0,0.0008771431166678668,0.0002016163525695447,0.1505193319171667,0
7,quadratic,768,,131,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,30,22,0.6744899999999999,1.0,0.0009595797164365648,0.00019916851670132016,0.15752176940441132,0
8,quadratic,768,,159,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,31,22,0.6744899999999999,1.0,0.0008559675770811738,0.00022819049991085194,0.17764797247946262,0
9,quadratic,768,,293,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,6.0,32,22,0.6744899999999999,1.0,0.0009222933440469203,0.00018430036834615748,0.14737855456769464,0
0,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,23,22,0.6744899999999999,2.0,3.3994050025939937,0.15999291837215426,122.87456130981444,0
1,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,24,22,0.6744899999999999,2.0,3.7476024627685542,0.1188150942325592,91.24999237060548,0
2,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,25,22,0.6744899999999999,2.0,3.574992656707764,0.14422720670700073,110.76649475097656,0
3,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,26,22,0.6744899999999999,2.0,2.573077917098999,0.12857462838292122,98.7453155517578,0
4,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,27,22,0.6744899999999999,2.0,3.1532061100006104,0.1272326484322548,97.71467208862305,0
5,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,28,22,0.6744899999999999,2.0,2.330218553543091,0.12939534336328504,99.3756217956543,0
6,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,29,22,0.6744899999999999,2.0,4.189254283905028,0.1253567487001419,96.27398300170898,0
7,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,30,22,0.6744899999999999,2.0,2.675363540649414,0.13064385950565338,100.3344841003418,0
8,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,31,22,0.6744899999999999,2.0,1.7521624565124512,0.11459245532751085,88.00700759887695,0
9,quadratic,768,-1.0,100014,mse,1e-08,0.005,0.9,10000,True,1024,1,10,100,sgd,True,1.5,32,22,0.6744899999999999,2.0,4.116589069366455,0.1597374528646469,122.67836380004884,0
0,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,23,22,0.6744899999999999,2.0,4.625410079956055,0.005667360033839941,3.100045919418335,0
1,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,24,22,0.6744899999999999,2.0,4.943237781524658,0.010349932126700878,5.422090768814087,0
2,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,25,22,0.6744899999999999,2.0,3.619570255279541,0.01110281562432647,5.8476712703704825,0
3,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,26,22,0.6744899999999999,2.0,5.558596611022949,0.0070321543607860795,3.4391276836395264,0
4,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,27,22,0.6744899999999999,2.0,6.0719947814941415,0.005603010300546885,3.0118006467819214,0
5,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,28,22,0.6744899999999999,2.0,4.344046115875243,0.008214977569878101,4.111769437789917,0
6,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,29,22,0.6744899999999999,2.0,4.2892489433288565,0.00837173592299223,4.1356375217437735,0
7,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,30,22,0.6744899999999999,2.0,3.823054790496826,0.004508293699473143,2.3376119136810303,0
8,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,31,22,0.6744899999999999,2.0,4.184744358062743,0.004773815395310521,2.4345122575759888,0
9,quadratic,512,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,p-sgd,True,1.0,32,22,0.6744899999999999,2.0,5.122912406921387,0.007149073062464596,3.7857922315597534,0
0,quadratic,4096,,441,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,33,32,0.6744899999999999,2.0,0.0008955264347605408,0.0001430930569767952,0.5853409469127655,0
1,quadratic,4096,,182,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,34,32,0.6744899999999999,2.0,0.0009662456577643752,0.00026816084573511034,1.1078662276268003,0
2,quadratic,4096,,285,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,35,32,0.6744899999999999,2.0,0.0009669446735642849,0.0001968914657481946,0.7979210913181305,0
3,quadratic,4096,,211,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,36,32,0.6744899999999999,2.0,0.0007967242854647338,0.00017091324116336182,0.7111232280731201,0
4,quadratic,4096,,316,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,37,32,0.6744899999999999,2.0,0.0008762050420045853,0.00023245449847308922,0.953172504901886,0
5,quadratic,4096,,654,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,38,32,0.6744899999999999,2.0,0.0009472273522987963,0.00017863872199086472,0.7328451573848724,0
6,quadratic,4096,,1345,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,39,32,0.6744899999999999,2.0,0.0008763687219470738,0.00014586054749088362,0.6031641960144043,0
7,quadratic,4096,,435,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,40,32,0.6744899999999999,2.0,0.0009281662642024457,0.0001126313545682933,0.4571961760520935,0
8,quadratic,4096,,290,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,41,32,0.6744899999999999,2.0,0.0008528268081136048,0.00014761879720026627,0.6111267805099487,0
9,quadratic,4096,,208,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,8.0,42,32,0.6744899999999999,2.0,0.000956611766014248,0.0001959933215402998,0.7969206869602203,0
0,quadratic,4096,,432,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,23,22,0.6744899999999999,2.0,0.0008201499003916979,0.0006481772870756687,2.6403650045394897,0
1,quadratic,4096,,509,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,24,22,0.6744899999999999,2.0,0.0009925310732796786,0.0005332244327291846,2.1787153482437134,0
2,quadratic,4096,,450,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,25,22,0.6744899999999999,2.0,0.000909273570869118,0.000667767773848027,2.7719894647598267,0
3,quadratic,4096,,1714,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,26,22,0.6744899999999999,2.0,0.0009326968574896457,0.0007271542272064835,3.0846639871597286,0
4,quadratic,4096,,637,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,27,22,0.6744899999999999,2.0,0.0007172198384068906,0.0004915447207167745,2.0227296352386475,0
5,quadratic,4096,,819,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,28,22,0.6744899999999999,2.0,0.0007947265403345227,0.0004754243418574333,1.936625361442566,0
6,quadratic,4096,,807,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,29,22,0.6744899999999999,2.0,0.0008224567282013595,0.00046785494487266993,1.892941117286682,0
7,quadratic,4096,,655,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,30,22,0.6744899999999999,2.0,0.0009008164633996784,0.0006680380320176482,2.727906107902527,0
8,quadratic,4096,,610,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,31,22,0.6744899999999999,2.0,0.0008790528518147768,0.0005485112487804145,2.2565752267837524,0
9,quadratic,4096,,715,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,8.0,32,22,0.6744899999999999,2.0,0.0009116991423070432,0.0004458400217117741,1.802557587623596,0
